mz__rtMin,BPS_low_wk07_inoculum_d0_A,BPS_low_wk07_inoculum_d0_B,BPS_low_wk07_inoculum_d0_C,BPS_low_wk07_inoculum_d0_D,BPS_low_wk07_inoculum_d0_E,BPS_low_wk07_inoculum_d0_F,BPS_low_wk07_inoculum_d0_G,BPS_low_wk07_control_d2_A,BPS_low_wk07_control_d2_B,BPS_low_wk07_control_d2_C,BPS_low_wk07_control_d2_D,BPS_low_wk07_control_d2_E,BPS_low_wk07_control_d2_F,BPS_low_wk07_control_d2_G,BPS_low_wk07_bps_d2_A,BPS_low_wk07_bps_d2_B,BPS_low_wk07_bps_d2_C,BPS_low_wk07_bps_d2_D,BPS_low_wk07_bps_d2_E,BPS_low_wk07_bps_d2_F,BPS_low_wk07_bps_d2_G,BPS_low_wk07_control_d7_A,BPS_low_wk07_control_d7_B,BPS_low_wk07_control_d7_C,BPS_low_wk07_control_d7_D,BPS_low_wk07_control_d7_E,BPS_low_wk07_control_d7_F,BPS_low_wk07_control_d7_G,BPS_low_wk07_bps_d7_A,BPS_low_wk07_bps_d7_B,BPS_low_wk07_bps_d7_C,BPS_low_wk07_bps_d7_D,BPS_low_wk07_bps_d7_E,BPS_low_wk07_bps_d7_F,BPS_low_wk07_bps_d7_G,BPS_low_wk12_inoculum_d0_A,BPS_low_wk12_inoculum_d0_B,BPS_low_wk12_inoculum_d0_C,BPS_low_wk12_inoculum_d0_D,BPS_low_wk12_inoculum_d0_E,BPS_low_wk12_inoculum_d0_F,BPS_low_wk12_inoculum_d0_G,BPS_low_wk12_control_d2_A,BPS_low_wk12_control_d2_B,BPS_low_wk12_control_d2_C,BPS_low_wk12_control_d2_D,BPS_low_wk12_control_d2_E,BPS_low_wk12_control_d2_F,BPS_low_wk12_control_d2_G,BPS_low_wk12_bps_d2_A,BPS_low_wk12_bps_d2_B,BPS_low_wk12_bps_d2_C,BPS_low_wk12_bps_d2_D,BPS_low_wk12_bps_d2_E,BPS_low_wk12_bps_d2_F,BPS_low_wk12_bps_d2_G,BPS_low_wk12_control_d7_A,BPS_low_wk12_control_d7_B,BPS_low_wk12_control_d7_C,BPS_low_wk12_control_d7_D,BPS_low_wk12_control_d7_E,BPS_low_wk12_control_d7_F,BPS_low_wk12_control_d7_G,BPS_low_wk12_bps_d7_A,BPS_low_wk12_bps_d7_B,BPS_low_wk12_bps_d7_C,BPS_low_wk12_bps_d7_D,BPS_low_wk12_bps_d7_E,BPS_low_wk12_bps_d7_F,BPS_low_wk12_bps_d7_G,BPS_low_wk22_inoculum_d0_A,BPS_low_wk22_inoculum_d0_B,BPS_low_wk22_inoculum_d0_C,BPS_low_wk22_inoculum_d0_D,BPS_low_wk22_inoculum_d0_E,BPS_low_wk22_inoculum_d0_F,BPS_low_wk22_inoculum_d0_G,BPS_low_wk22_control_d2_A,BPS_low_wk22_control_d2_B,BPS_low_wk22_control_d2_C,BPS_low_wk22_control_d2_D,BPS_low_wk22_control_d2_E,BPS_low_wk22_control_d2_F,BPS_low_wk22_control_d2_G,BPS_low_wk22_bps_d2_A,BPS_low_wk22_bps_d2_B,BPS_low_wk22_bps_d2_C,BPS_low_wk22_bps_d2_D,BPS_low_wk22_bps_d2_E,BPS_low_wk22_bps_d2_F,BPS_low_wk22_bps_d2_G,BPS_low_wk22_control_d7_A,BPS_low_wk22_control_d7_B,BPS_low_wk22_control_d7_C,BPS_low_wk22_control_d7_D,BPS_low_wk22_control_d7_E,BPS_low_wk22_control_d7_F,BPS_low_wk22_control_d7_G,BPS_low_wk22_bps_d7_A,BPS_low_wk22_bps_d7_B,BPS_low_wk22_bps_d7_C,BPS_low_wk22_bps_d7_D,BPS_low_wk22_bps_d7_E,BPS_low_wk22_bps_d7_F,BPS_low_wk22_bps_d7_G,DINP_low_wk22_inoculum_d0_A,DINP_low_wk22_inoculum_d0_B,DINP_low_wk22_inoculum_d0_C,DINP_low_wk22_inoculum_d0_D,DINP_low_wk22_inoculum_d0_E,DINP_low_wk22_inoculum_d0_F,DINP_low_wk22_inoculum_d0_G,DINP_low_wk22_control_d2_A,DINP_low_wk22_control_d2_B,DINP_low_wk22_control_d2_C,DINP_low_wk22_control_d2_D,DINP_low_wk22_control_d2_E,DINP_low_wk22_control_d2_F,DINP_low_wk22_control_d2_G,DINP_low_wk22_dinp_d2_A,DINP_low_wk22_dinp_d2_B,DINP_low_wk22_dinp_d2_C,DINP_low_wk22_dinp_d2_D,DINP_low_wk22_dinp_d2_E,DINP_low_wk22_dinp_d2_F,DINP_low_wk22_dinp_d2_G,DINP_low_wk22_control_d7_A,DINP_low_wk22_control_d7_B,DINP_low_wk22_control_d7_C,DINP_low_wk22_control_d7_D,DINP_low_wk22_control_d7_E,DINP_low_wk22_control_d7_F,DINP_low_wk22_control_d7_G,DINP_low_wk22_dinp_d7_A,DINP_low_wk22_dinp_d7_B,DINP_low_wk22_dinp_d7_C,DINP_low_wk22_dinp_d7_D,DINP_low_wk22_dinp_d7_E,DINP_low_wk22_dinp_d7_F,DINP_low_wk22_dinp_d7_G,DINP_low_wk40_inoculum_d0_A,DINP_low_wk40_inoculum_d0_B,DINP_low_wk40_inoculum_d0_C,DINP_low_wk40_inoculum_d0_D,DINP_low_wk40_inoculum_d0_E,DINP_low_wk40_inoculum_d0_F,DINP_low_wk40_inoculum_d0_G,DINP_low_wk40_control_d2_A,DINP_low_wk40_control_d2_B,DINP_low_wk40_control_d2_C,DINP_low_wk40_control_d2_D,DINP_low_wk40_control_d2_E,DINP_low_wk40_control_d2_F,DINP_low_wk40_control_d2_G,DINP_low_wk40_dinp_d2_A,DINP_low_wk40_dinp_d2_B,DINP_low_wk40_dinp_d2_C,DINP_low_wk40_dinp_d2_D,DINP_low_wk40_dinp_d2_E,DINP_low_wk40_dinp_d2_F,DINP_low_wk40_dinp_d2_G,DINP_low_wk40_control_d7_A,DINP_low_wk40_control_d7_B,DINP_low_wk40_control_d7_C,DINP_low_wk40_control_d7_D,DINP_low_wk40_control_d7_E,DINP_low_wk40_control_d7_F,DINP_low_wk40_control_d7_G,DINP_low_wk40_dinp_d7_A,DINP_low_wk40_dinp_d7_B,DINP_low_wk40_dinp_d7_C,DINP_low_wk40_dinp_d7_D,DINP_low_wk40_dinp_d7_E,DINP_low_wk40_dinp_d7_F,DINP_low_wk40_dinp_d7_G
273.01694__7.295,115453.6367,124858.0956,116240.6382,212104.8249,122324.0882,135855.8002,139926.4346,123220.8198,110506.1001,105795.4766,225101.2496,195175.9712,631306.1584,319645.3209,231024.0557,230888.5412,176245.7175,225832.0988,238262.8148,217797.4754,327823.0193,112824.6495,152511.5037,185902.7939,178784.2367,117518.8924,170411.4118,282576.306,193972.6452,211362.3031,215019.8515,191440.6489,231252.9705,184966.2657,163799.1741,273605.6871,414645.0581,237651.0781,540616.8705,490836.4881,723932.0022,598488.5041,747008.4862,500589.3289,786096.4821,816935.7669,514678.5048,990872.3498,424240.6509,202709.5517,171316.9,194071.6892,869143.1953,708843.4267,153373.7841,211843.8599,174826.3814,328121.6308,208406.0638,599400.8361,769100.854,643479.079,545257.7187,240988.0333,148511.6973,148412.5904,196927.3774,578485.9152,514743.9431,113160.1029,357802.9365,115747.5286,125430.2089,401320.4818,112742.1101,260145.7959,224513.1475,134185.5532,202990.9771,295594.0065,182492.1792,109592.825,316882.2857,801759.7259,203986.6952,157458.497,184753.7861,229161.2623,174827.1181,524202.2935,212827.1385,146257.955,123040.5221,260578.8319,619362.6048,286277.0107,577540.5222,342928.1123,333042.2727,220412.4691,348654.5158,366316.645,434653.8871,287436.7958,231999.1269,107414.8518,503295.311,368151.9244,548407.4667,559620.4008,326852.5644,434504.3475,162880.4143,409002.5317,319292.8223,171349.1288,169632.3787,145810.4135,108661.7607,104632.2492,140027.2246,237078.695,344133.5922,565820.9316,759859.2517,629441.3359,237625.5219,244888.6573,209426.5833,489515.3799,112208.9561,480127.1205,389337.8549,392923.0133,200700.2727,113735.1766,570457.5964,537088.7819,621995.2746,100018.1498,754761.2628,1008634.882,542745.4497,1562840.432,1337298.3,1382910.57,1472277.666,357796.066,707747.3627,677796.8029,1084571.64,942840.6607,913821.9818,1400476.006,810009.7954,545113.4917,639071.4554,1655273.853,1597086.365,138032.5144,2025127.24,553367.6632,794924.3479,810231.0534,800048.5476,1711025.223,1029960.872,2048307.421,930642.2019,1265386.003,440723.3409,2028324.533,952862.2746,1874376.502,2308093.658
166.9289__6.584,71637.74668,75262.1781,73766.44813,67480.9607,66691.85554,68936.65706,66875.20151,74483.5313,81798.26869,74431.77194,59075.09207,72412.0819,76050.94401,75528.59376,71974.2633,79891.46603,73177.96726,69020.17604,72638.36293,73999.73635,74118.86045,66574.8404,103918.9848,94953.5832,71253.90243,77364.52914,73008.79056,100150.6575,82475.3491,87403.4006,80529.25981,71538.51754,66700.23549,69140.79354,63193.3611,66077.8099,65567.92322,64871.53616,60925.43234,56316.01667,63107.38838,60003.95279,92913.09724,80861.77718,85485.75213,63692.33404,65599.51151,63330.4337,62599.87574,87211.06208,67652.54259,73933.41768,61186.72099,59789.34663,57260.78984,58225.67247,63973.64114,77414.19174,72743.06235,59661.92267,64448.66898,57280.61487,65621.36805,65966.89378,64931.35111,68780.54051,55037.61344,65098.00151,65494.11501,57361.931,57340.28093,57573.4678,58309.5576,61418.99874,58839.78273,58690.09379,58742.02212,293010.0293,415921.3782,501072.9443,802288.5846,340299.7904,109978.8521,1111597.917,139129.3891,575264.0492,385157.111,646052.7627,524402.176,671592.264,1269298.731,56224.87294,63576.41292,232051.4923,170080.434,53997.95862,133535.2617,219366.4957,514426.9882,169429.2502,101564.3393,67967.59346,136831.9279,205072.7481,92344.22683,56308.48225,59258.49639,58574.77724,58588.15414,54903.04694,57736.53381,57253.00146,162126.2752,881333.5365,572505.7002,282050.5524,333869.7624,197560.3847,54961.19061,681367.1204,601476.4002,195171.3047,493022.7407,550344.3637,321134.8044,397940.9288,272027.0698,437867.0023,226353.8593,354448.1389,55931.05321,830772.5912,67228.60817,524203.6518,353009.2227,69113.71136,57678.27795,74578.72865,169542.7868,50101.99026,59204.04657,55818.25462,57157.21519,58144.65441,52935.62867,52527.212,58296.55347,65778.70679,58499.98028,188867.1803,277036.574,467966.3752,208371.3532,194607.6964,154454.1039,141400.7737,142456.2504,717771.9933,168358.598,511796.8537,83411.93336,64636.11221,57142.08212,61377.55406,62009.27023,271199.1965,236342.2172,66294.33653,485485.5354,254273.0235,267035.7778,667122.6716,197947.3319,648273.6539,429841.0578
159.85933__1.895,1618577.721,1538728.977,2035849.902,2115692.353,3049253.791,3566011.957,3429715.389,3163329.423,2913082.263,2916006.694,3209735.71,3064796.092,3167526.754,3589922.632,2593551.259,2713804.934,2535657.938,2603821.864,2081778.265,2996136.328,2150489.884,2561527.328,2704247.126,2228741.045,2920773.569,2564586.783,2298499.188,2892647.499,2981089.207,2910149.67,2743123.439,2663023.203,2708441.317,2919301.003,2230584.965,3172219.477,2877936.511,2861125.262,348058.0974,3897964.084,3314874.208,2703042.146,1859972.755,2246540.368,2323218.011,2957899.151,1353214.388,2748428.849,2377117.593,2703284.727,2138944.807,3684124.584,2582539.448,3296723.696,1890033.852,2396570.523,2759207.674,2566333.625,2181296.091,2356518.722,2934842.388,2541163.234,2604783.826,3481401.472,2600881.611,1851902.631,2417251.756,2084268.834,2553453.423,143327.209,3138470.952,2239575.287,2341280.663,2836002.949,2766114.274,2123591.313,2813053.318,2742096.045,2530623.593,2721929.078,2629360.764,2826890.745,696583.6835,2649173.921,3104273.75,3129203.443,3217929.897,2549655.06,2714163.555,3087919.679,3380269.738,2461318.509,2279198.405,3026745.863,2670452.468,1941853.363,3007864.947,2177617.452,2471716.75,2261497.501,2606905.571,2786468.415,2462358.049,2769140.202,2644766.235,3223972.857,2773759.853,2691814.959,2683162.483,2868479.568,2966717.656,2750083.136,2714431.28,2986997.445,3204964.462,2600156.771,2450882.852,2425805.042,162485.6503,2728840.979,2687019.109,2626367.805,2916419.473,2802666.774,2444125.286,2698874.531,2334460.405,2118958.804,2142352.778,2357158.879,935712.5018,2489884.813,2309424.027,2468479.427,2129352.494,2037877.997,2293206.307,2156461.645,2190438.545,130429.5683,1974735.115,659817.1132,2356196.711,2459889.184,2560731.998,2593483.959,2776492.792,2013298.412,2229216.134,2341378.585,2410466.432,2230325.44,2236152.397,2335706.558,2382378.972,2721656.415,2675316.057,2589963.289,2523005.517,2743687.833,2442630.073,2597618.789,2634721.734,2760561.725,2980432.093,2828047.231,2417746.378,2770726.516,2377466.568,2570421.909,2415665.481,2622438.759,2254076.926,2536486.094,2705992.625
101.9397__0.336,33470.34014,156021.9115,61276.99843,50615.58817,75251.93535,114462.9958,292228.455,148408.6879,137886.5257,150710.2488,108709.1601,322905.0393,874783.5743,162857.8257,335733.4807,98117.3842,259721.5444,205533.3007,473465.8654,212530.8681,56168.13073,194959.0394,139221.0495,58857.16748,1087897.67,707462.0129,578985.2598,153215.2085,257914.392,1193013.328,85414.41222,101772.9285,1185996.32,870344.6941,1032737.85,1156712.675,1029563.932,1314997.985,1070952.514,1312775.88,406007.2099,1142831.471,1137698.44,1142738.695,1176089.141,991501.9428,1240731.314,1183659.361,1156426.248,1223147.046,1166203.929,1475126.112,1176948.548,1228139.892,1527802.387,1314066.05,1419305.57,1238067.277,1165632.329,1258514.409,1396895.763,1333685.388,1350577.734,1406193.51,1363198.948,1233878.438,1226432.07,1161928.685,914670.3269,4306412.178,1109875.702,1218861.21,1338155.509,1250404.271,1234602.23,1199920.784,1172645.65,1277562.113,1341876.252,1142180.077,1080733.883,1671185.646,1327394.855,1181167.76,1077197.342,445793.3311,1375230.081,1272806.226,1438361.334,1341227.119,1383250.95,1285466.342,1274406.803,1162669.391,1498811.164,1411312.782,1493873.724,1430411.311,1339360.512,1287334.329,1629800.071,1648637.333,1779265.72,1484069.395,1084310.676,1541797.818,1642480.101,1451911.212,1592853.382,1532046.16,1041669.549,1455383.953,1497534.997,1655308.413,1101531.256,1530407.604,1583958.264,1467623.189,3182081.374,1345775.017,1397531.338,1451884.862,1518583.186,1529870.833,1212979.517,1337914.06,1316619.683,1368465.691,1389491.748,1282269.231,1317007.702,1323683.735,1436695.997,1344726.113,326649.7414,1352091.133,1366975.137,1329532.608,1295980.297,3811147.279,1356228.42,1272890.636,1338929.937,1237681.043,460836.1808,1280854.71,1376187.656,1431526.188,1408599.032,1243766.219,1308452.462,1315854.111,1328283.041,1284047.682,1456036.068,1418463.07,1380303.663,1574358.317,1478218.74,1436101.718,1488545.292,1370890.37,1587312.187,1505640.93,1263386.44,1485350.733,1187623.254,1610895.212,1316699.679,1285958.454,1328423.525,1297854.072,1848318.761,1514042.892,1520783.506
126.98238__6.576,51716.74584,48563.93609,47207.33634,46243.43535,45731.00779,47526.56922,45563.7002,48795.03519,49380.62405,49159.03035,48461.20296,122047.5664,47005.28493,49178.24049,43824.20483,54430.99408,42476.9128,43599.00686,118659.3248,43438.34158,44486.70258,43743.87812,59837.95264,62228.45735,45714.43275,327868.5177,44012.27799,52119.17148,53998.8141,49900.75859,609317.4439,267664.861,169341.7896,194486.2729,41325.88641,105219.4365,140274.6107,106872.0113,67141.38279,88903.95757,206124.4482,58891.32416,159671.044,88835.4587,68563.1902,57929.30313,118208.7681,99960.38045,92590.16716,52039.60468,71763.44428,42293.35443,242902.5736,242446.8245,67535.89435,40792.73719,39761.70431,789574.6446,206420.6107,146695.1223,344977.5967,76439.39926,374876.543,460030.274,382810.9815,63368.33531,66787.37842,341980.5662,587194.448,37989.50517,132681.8008,70776.58864,225365.4905,188439.7054,305224.1235,128212.9386,249555.787,1533951.575,1970925.039,2109835.182,3928400.526,1576229.581,732677.3314,4342918.627,1260075.408,3147654.988,1739119.41,3335227.613,2690670.232,4489478.949,4191362.195,126265.8632,690018.4084,1256192.874,983635.7911,426340.1454,1858806.173,1347234.01,2737533.146,1186843.446,1014735.863,1318368.302,1286429.701,1297405.942,682324.3615,166787.5348,178519.9573,114156.6941,111366.4795,209329.039,167980.651,208158.8259,1350690.442,3639888.25,2662969.518,1491795.213,1874087.776,1792802.98,35773.09575,3154803.941,4330306.962,1120672.34,2216973.244,2297784.502,1547846.443,2877629.18,1556683.089,1803317.849,569871.137,1792574.511,250411.5251,3587356.771,984006.3563,2166249.651,1701089.151,858339.0285,740769.9807,790813.7344,1006282.117,35216.32484,37118.40378,36015.60652,37096.84326,38812.37033,36369.59715,38151.23253,37816.08671,313117.4694,246765.3066,1199605.453,1624649.771,1964275.454,1214427.595,1230165.45,1224227.915,543987.8329,1113162.301,3378260.542,1021098.213,2338686.786,843713.8979,353117.8086,176755.0224,693264.8087,88890.04891,1586115.646,1560560.233,548221.1932,2140765.768,1309652.461,1489327.548,2651623.695,1224577.435,2458304.225,2957511.515
433.11367__4.91,60055.58972,86666.66641,75080.3488,421841.8195,407543.9549,292606.2002,441267.7522,76899.3549,50652.42169,47521.84165,839763.484,312764.6622,1488443.328,489037.3896,70522.25682,60816.99148,46456.59419,285882.838,505660.9246,475176.9599,645773.219,43220.87521,194897.8276,60078.4016,797720.9457,348759.736,202501.6174,903941.8853,45283.81813,117418.7561,151876.6258,720172.0393,540656.09,98974.46633,41138.17379,103649.7779,43933.43833,87556.98315,135690.6784,96749.21444,92640.14974,55688.03929,97339.63501,38941.20719,110537.9807,82471.42787,54348.87132,89581.4545,151488.7507,104778.2602,39076.49994,36230.05062,78012.19819,47146.41043,39072.76348,37797.4566,39807.79857,36220.99099,193493.0107,185349.5488,98871.17926,60779.72617,99577.69906,47834.63126,35491.55398,36492.78921,85198.84838,65510.51298,216332.8108,36447.41348,37845.51827,38279.94618,37896.45226,40080.59657,39399.87156,38012.2093,37990.94711,38229.21785,36462.23541,42376.0355,37215.64137,39026.26164,38980.98344,39623.6209,40789.51361,100927.727,36797.7347,36945.30779,34766.83862,40949.63676,40496.23291,35129.8802,37194.94794,262105.6615,40020.3578,37776.37426,42922.06242,36856.01175,50063.53708,42357.21844,317615.2147,36632.63798,43759.34406,37466.43984,38264.73064,39211.34199,37991.54237,73344.28196,37737.16315,37676.86946,38959.61179,36331.59319,37558.11437,50251.91222,34298.3942,37729.80414,36563.58884,36150.38601,35313.5445,35303.23295,46496.84875,40949.51018,39204.14774,35603.66453,36014.86543,38467.04828,35124.64875,34892.81874,54046.60675,36174.77208,34397.90919,36878.92088,34573.17913,35998.00643,35990.41424,34319.38459,33813.20926,36420.56021,34310.41967,33734.37368,116402.3207,36316.61694,243408.8967,35886.48176,35096.21411,37912.4338,38038.14241,54082.71549,47248.65844,268946.7346,35374.68712,34626.60238,36574.98004,32673.96189,120824.3835,33949.99629,75653.02632,34560.65242,37662.5958,36003.46877,36808.0213,67436.79165,40232.51812,417217.3537,33462.67505,36645.27676,34643.66438,33976.31855,118383.8971,113808.1002,494452.0396,35479.25272,36283.2099,35789.33006,35434.18485
194.96067__5.52,125557.8281,123268.3156,98958.97946,104438.9595,102083.4172,104202.8383,92427.79283,74237.29564,67203.40789,81924.85165,121247.4785,329956.8298,85561.2506,81937.053,97597.54694,64388.74048,59389.40218,83894.97069,181207.6337,83733.07631,77168.82367,71244.05596,70269.29825,97020.06591,72084.79826,86723.86584,78202.49533,104023.1324,84390.44941,94268.8685,110933.0569,81518.77296,82133.0505,78902.94006,81928.96116,79259.77126,104036.479,118978.7489,86899.79934,66054.51269,69491.11651,65515.43892,79076.63064,99357.5851,61179.1087,278543.559,91089.40428,86591.9651,100358.6013,81300.65576,88862.26559,65083.24782,231241.3307,878275.8701,55280.69282,106166.9287,74473.95793,94153.14658,74033.66084,78280.96037,90335.20956,94264.60966,125092.6765,66930.43402,91112.35417,133329.2329,120298.5793,83268.41926,99100.72982,93999.96106,99721.26745,98070.85086,86272.10894,69840.75995,106441.7655,110013.7914,121110.5225,395089.7602,106185.0366,96093.94375,1258497.237,145944.4602,299022.7714,1133719.145,530853.6733,549574.8289,74202.14735,1936895.479,88598.48568,1920109.657,266197.7368,85294.2651,81664.59715,62277.74925,79074.17103,88076.91963,96610.65798,74672.69136,68009.61801,64907.50804,92901.26746,193227.4619,853597.5112,68734.00025,80656.9859,77763.32024,78531.93023,66874.06637,78031.31819,70734.53091,83947.76349,82492.29292,637686.4564,169153.8943,82023.91811,131886.706,246881.7544,1198868.775,87026.92191,1690576.992,1069633.704,118772.1676,106155.6505,273298.9629,660761.1764,200599.3434,111025.2596,127596.1932,115171.4551,101227.5928,145308.4933,91603.28617,90710.8613,121580.4784,110214.8163,88785.1268,64204.85722,121465.5353,89567.70502,117598.4752,92643.49701,109127.6645,121133.3355,99140.98603,97411.30143,88604.86882,99322.4182,174772.4943,224063.2478,173730.1553,912681.2908,115433.4928,169023.5827,509313.4917,454967.5473,342231.0467,102598.0719,1537451.036,203782.671,109269.1189,142576.8138,102561.7571,78690.35399,103829.7365,100849.6521,124684.8267,100787.2012,419830.1014,82418.48453,109549.4373,108469.8133,126149.6614,100528.8669,100384.2815,87494.98491
344.86703__10.881,50454.94411,45812.90197,111084.7986,49277.21009,46251.61754,103462.8608,53511.39668,265374.1684,139308.3662,87820.4886,391770.5541,65962.43992,97227.63566,728018.151,245672.5721,129640.802,49534.78083,113610.1843,77345.87051,48335.22177,102608.5502,82635.30095,38087.82553,180586.8473,67885.66729,37605.80487,297668.0743,51245.94001,96641.81771,344388.0911,96096.89777,247825.7892,34036.57626,33369.98955,35516.33199,33274.87178,61964.0216,59975.51443,33683.80236,94323.21286,495952.7754,131459.3766,259778.7333,38159.58536,35248.96155,35785.08229,50472.40565,36991.62078,70193.24564,146570.3935,59086.26521,99175.99738,71136.29006,57878.19917,37999.39005,43944.32527,95632.88043,177246.3209,56869.46725,90892.1289,69165.26326,33695.3716,32580.62009,65848.70597,50574.08534,36520.5369,36252.7443,47671.91731,34024.04893,70955.06655,51423.37232,149215.246,87618.49151,205016.1151,36754.11678,50413.0191,35061.25154,67700.41412,51852.28778,51007.67212,41606.37598,120904.5737,122100.8217,88134.89372,37061.16437,36595.94994,51008.08847,60803.32439,57904.18642,188504.0348,46274.69681,67560.14294,59554.01064,722017.0705,62289.87753,124728.0887,124618.3777,183332.6675,880391.0967,431274.6707,614772.5334,445830.5189,713843.6995,598603.4685,544877.2569,625764.213,373540.3194,5719404.619,404452.0978,110538.2279,69547.45988,84978.70274,248939.0303,57315.27288,76659.89099,46641.02161,166758.7808,61403.61025,214691.1367,51541.03427,58366.74721,100859.1028,33062.05858,37252.48293,38856.81206,33184.04599,33463.08187,41702.34583,67568.20705,34872.02459,92898.6685,2114273.707,504190.6109,78727.90709,378050.6063,164798.2976,432042.0617,335921.9092,109089.5323,36375.37134,34600.26122,198588.9115,39078.0943,43378.46682,207992.5095,150890.9032,72142.76039,389955.0895,82425.7571,86986.07924,148092.1951,71101.40973,40103.01163,131327.9994,49981.11837,58830.42126,146821.0224,434555.2808,161012.7211,282398.5725,101952.9986,60655.29451,66380.22684,81224.85295,70521.07513,113901.7381,64793.93185,80492.97982,41830.13872,33375.58691,30938.80359,66473.51027,237227.1734,34164.29134,94601.33488
161.08114__4.031,860224.4414,1011681.147,2004165.522,1228953.034,2156406.7,1954879.942,2154953.51,3016587.984,2911953.852,2134657.568,3044049.819,3973086.753,4603870.265,3522258.934,1279016.99,2961793.64,1165262.637,3146857.862,3709668.776,3539215.552,3841383.776,1735809.049,2834194.109,1684290.738,3955857.166,3503635.453,3361370.449,4351805.006,1354661.501,1735888.127,3441662.764,3419933.349,2817167.124,2762116.92,1166921.101,70947.45051,70967.16865,321709.1691,309641.41,185368.9004,84823.31905,138718.7574,1830745.122,848001.5549,720388.6632,1193977.073,774654.9052,870339.7107,1039245.167,892433.0539,583039.584,844154.4085,825140.8066,921575.2635,481231.9677,90815.51544,269458.7119,966131.8311,975105.3454,950877.2686,1782510.093,719972.3648,1273283.136,1059823.216,583013.1674,570803.9456,919292.6998,1143295.092,2116477.655,55778.96523,64960.82569,63028.25466,62103.67767,148170.296,75074.0117,64263.71214,81103.35789,215177.7866,570006.6412,1005417.962,1528086.186,850443.3814,985788.0273,2401766.757,80671.67272,1041250.047,805400.6444,1668303.408,394722.4676,1993672.48,1274030.665,285500.7286,571656.144,2535386.354,660092.4645,1085870.422,2291227.51,1081554.875,1728133.345,1257125.964,1472004.627,2318754.959,3742373.048,1606900.799,2539692.098,66083.67084,76519.06289,69618.83358,64581.47772,86596.28453,74906.13833,183306.0532,443525.9603,942814.2302,672509.2461,496349.1887,1562364.74,1495244.488,56379.25131,537708.7637,667254.656,459918.7906,808369.7849,1683644.702,815639.2314,1884392.332,973991.3409,1185522.291,896108.456,1075969.779,115995.0897,2538486.866,1880724.838,1174135.625,1271852.732,731436.4546,1733954.385,1672482.402,1659953.709,52477.31645,144394.3654,122982.1544,97568.06945,202900.8677,61898.87467,61558.21498,81120.01877,542005.4731,466453.8385,642957.536,600235.9308,361600.4575,690083.2764,1079564.554,714621.9307,393616.9053,560413.2966,856915.1482,379254.082,676677.9173,564741.0963,1060631.92,1229686.81,1190288.039,603770.3434,1154808.291,767368.6813,882314.1975,1426073.755,1338937.93,991895.5134,1031221.256,535405.0976,1269150.708,1309195.198
214.99514__4.336,556734.3933,574968.9903,819737.8486,743016.8231,931627.9134,393641.9835,343961.6907,326680.7347,566164.3221,437416.5085,167916.9915,401382.6483,602199.6817,274705.2291,448869.5159,219936.0012,112804.0234,73264.86989,420151.7847,421488.447,566843.8037,100855.8756,378965.0842,812904.5587,60857.08069,65317.66596,60173.98233,65633.917,127408.833,139936.7927,430529.8202,62533.54072,63650.45533,59159.57114,58662.02345,419261.4645,921970.736,221654.875,705780.5027,845306.6592,411821.7484,742127.8645,580808.4078,341647.7081,581954.9325,206117.2218,1574859.312,583429.4798,264080.4641,486222.083,1345787.852,102654.9187,444388.3859,812426.6781,87585.92853,59004.91072,95565.59298,89048.17902,165961.7187,458694.1872,235176.3849,60563.46142,140502.875,652710.1372,52636.20758,365999.9241,667206.9378,346060.3991,108108.2325,54707.20014,291464.9313,82316.39083,333873.9258,655493.9491,224045.2854,223110.7661,303977.9334,313049.0593,212759.005,248832.1813,228483.0828,367256.2054,450008.5497,202546.3269,463126.9119,1122430.444,262217.6466,437951.481,58198.52135,671814.2683,275119.2793,54434.705,50451.93125,422510.0165,236614.8017,57093.44597,1403760.251,56705.41835,487428.6351,273405.4147,359164.6778,75441.81849,64031.93783,73109.35715,58590.29694,448711.6378,130852.8057,399942.9926,285555.2329,477287.6278,611283.5818,629407.6504,370845.3527,389161.6097,338866.6338,156309.477,202616.8379,364567.0324,55694.81599,183232.0914,200316.0237,462115.8566,60719.35535,97814.52988,481050.5327,162841.4633,760130.9555,439239.076,265718.7309,67164.39239,47813.28773,53408.86007,125772.6832,326118.7402,216986.9999,83806.09817,56235.59854,75815.30374,524639.8132,54114.8919,99819.04189,244564.8583,172591.2287,497934.5024,275699.3153,208796.8932,196716.1512,132200.4903,494082.0472,166450.4207,264809.873,108478.0842,1039466.942,1051604.634,249070.8712,143889.7912,248435.8934,188875.8924,756071.9704,166477.3774,935978.57,55531.37368,196521.6454,103948.8502,101379.5211,272223.059,491932.3089,279567.5925,73550.96528,705286.8724,198920.9942,408135.6873,1573845.839,644750.9176,382603.6879
