culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d1	Amino sugar and nucleotide sugar metabolism	0.10409451744040306	19.391386719409702	0.5251412832094426	0.606804064434455	0.7618005622409181	-6.581707015257688
d1	Arabinogalactan biosynthesis - Mycobacterium	0.10409451744040306	19.391386719409702	0.5251412832094426	0.606804064434455	0.7618005622409181	-6.581707015257688
d1	Galactose metabolism	0.10409451744040306	19.391386719409702	0.5251412832094426	0.606804064434455	0.7618005622409181	-6.581707015257688
d1	Inflammatory mediator regulation of TRP channels	0.25145266052472864	17.466373070966522	0.5232280405242614	0.6081039575782767	0.7618005622409181	-6.582740263298141
d1	Chlorocyclohexane and chlorobenzene degradation	-0.11746429752838218	22.21483773402643	-0.5092427040349584	0.6176469761228799	0.7653451660653077	-6.590182392123048
d1	Streptomycin biosynthesis	0.15743503261918762	20.914223628204063	0.4971302536607356	0.6259697413757808	0.7669576571758036	-6.596470269714897
d1	Diterpenoid biosynthesis	0.2632063242703948	19.955233408660938	0.48781883788591957	0.6324036822326801	0.7669576571758036	-6.6012043639877795
d1	Biosynthesis of amino acids	0.14653753975952183	20.93574122373996	0.4649879611275487	0.6483082192642335	0.7760850345162642	-6.612444234257406
d1	Eicosanoids	-0.1481600050638101	15.22505904700429	-0.4575260683518986	0.6535452922242225	0.7760850345162642	-6.616004242564127
d1	Bisphenol degradation	-0.13005803162509916	22.033438095965504	-0.4385132013733837	0.666973760460149	0.7761505192568078	-6.624821511944289
d1	Folate biosynthesis	0.15927961763304746	20.572193368452364	0.4190623628873902	0.6808337888217613	0.7761505192568078	-6.633463950635026
d1	Phenylalanine, tyrosine and tryptophan biosynthesis	0.15927961763304746	20.572193368452364	0.4190623628873902	0.6808337888217613	0.7761505192568078	-6.633463950635026
d1	Primary bile acid biosynthesis	0.15927961763304746	20.572193368452364	0.4190623628873902	0.6808337888217613	0.7761505192568078	-6.633463950635026
d1	Biosynthesis of terpenoids and steroids	-0.1474478736731659	21.6188217751083	-0.37408484745373805	0.7133327945795921	0.8051479067532029	-6.651977928539184
d1	Degradation of flavonoids	-0.19210738353906484	19.708533898378327	-0.29390741551642335	0.7726690631651445	0.8635713058904556	-6.679852760400548
d1	Ethylbenzene degradation	0.1992533032715846	17.587057566698654	0.26113999287980866	0.79737072912427	0.87563611078670045	-6.689340407855562
d1	Isoflavonoid biosynthesis	-0.05536910446361059	22.327896199067855	-0.24017121625651894	0.8132976128184692	0.87563611078670045	-6.694829069271715
d1	Biosynthesis of cofactors	0.08833294461454447	20.69949745331824	0.24002181831777103	0.8134114023434329	0.87563611078670045	-6.69486654015236
d1	Microbial metabolism in diverse environments	0.05155952012723375	25.01212183864315	0.23900239857843347	0.814187962661318	0.87563611078670045	-6.6951216056726235
d1	Biosynthesis of nucleotide sugars	0.03738345293830207	19.607431625963788	0.19587388037820544	0.8472153917451514	0.899706601380773	-6.70492417493275
d1	Chemical carcinogenesis - receptor activation	-0.10585844058539982	17.66810460049159	-0.18920091059965446	0.8523536223607323	0.899706601380773	-6.70626808880534
d1	Chemical carcinogenesis - DNA adducts	-0.12184351789918256	20.62781985124522	-0.16937513922378483	0.8676593267841134	0.9074602133338433	-6.7099873244353665
