mz__rtMin	putative_mw	exact_mass	compoundID	compound	pathwayID	pathway	annotation	lcms_run
129.01809__0.359	130.02544	130.0266	C02226	2-Methylmaleate; Citraconate; Citraconic acid; Methylmaleic acid; 3-Nitroacrylate	map00627	Aminobenzoate degradation	putative_multi	high-dinp-wk07-wk22
129.01809__0.359	130.02544	130.0266	C02226	2-Methylmaleate; Citraconate; Citraconic acid; Methylmaleic acid; 3-Nitroacrylate	map00623	Toluene degradation	putative_multi	high-dinp-wk07-wk22
129.01809__0.359	130.02544	130.0266	C02226	2-Methylmaleate; Citraconate; Citraconic acid; Methylmaleic acid; 3-Nitroacrylate	map00930	Caprolactam degradation	putative_multi	high-dinp-wk07-wk22
130.04964__0.095	131.0569	131.0582	C19706	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline; 5-epi-Aristolochene; (+)-5-epi-Aristolochene; [L-Asp(4-L-Arg)]n-L-Asp	map01100	Metabolic pathways	putative_single	high-bps-wk07-wk22
130.04964__0.095	131.0569	131.0582	C19706	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline; 5-epi-Aristolochene; (+)-5-epi-Aristolochene; [L-Asp(4-L-Arg)]n-L-Asp	map01110	Biosynthesis of secondary metabolites	putative_single	high-bps-wk07-wk22
130.04964__0.095	131.0569	131.0582	C19706	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline; 5-epi-Aristolochene; (+)-5-epi-Aristolochene; [L-Asp(4-L-Arg)]n-L-Asp	map00330	Arginine and proline metabolism	putative_single	high-bps-wk07-wk22
130.04964__0.095	131.0569	131.0582	C19706	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline; 5-epi-Aristolochene; (+)-5-epi-Aristolochene; [L-Asp(4-L-Arg)]n-L-Asp	map00460	Cyanoamino acid metabolism	putative_single	high-bps-wk07-wk22
130.04964__0.095	131.0569	131.0582	C19706	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline; 5-epi-Aristolochene; (+)-5-epi-Aristolochene; [L-Asp(4-L-Arg)]n-L-Asp	map00999	Biosynthesis of various plant secondary metabolites	putative_single	high-bps-wk07-wk22
130.04964__0.095	131.0569	131.0582	C19706	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline; 5-epi-Aristolochene; (+)-5-epi-Aristolochene; [L-Asp(4-L-Arg)]n-L-Asp	map01061	Biosynthesis of phenylpropanoids	putative_single	high-bps-wk07-wk22
130.04964__0.095	131.0569	131.0582	C19706	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline; 5-epi-Aristolochene; (+)-5-epi-Aristolochene; [L-Asp(4-L-Arg)]n-L-Asp	map01210	2-Oxocarboxylic acid metabolism	putative_single	high-bps-wk07-wk22
130.04964__0.095	131.0569	131.0582	C19706	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline; 5-epi-Aristolochene; (+)-5-epi-Aristolochene; [L-Asp(4-L-Arg)]n-L-Asp	map00966	Glucosinolate biosynthesis	putative_single	high-bps-wk07-wk22
130.04964__0.095	131.0569	131.0582	C19706	cis-3-Hydroxy-L-proline; cis-3-Hydroxyproline; 5-epi-Aristolochene; (+)-5-epi-Aristolochene; [L-Asp(4-L-Arg)]n-L-Asp	map00909	Sesquiterpenoid and triterpenoid biosynthesis	putative_single	high-bps-wk07-wk22
130.08604__0.63	131.09332	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map01100	Metabolic pathways	putative_multi	high-dinp-wk07-wk22
130.08604__0.63	131.09332	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map01110	Biosynthesis of secondary metabolites	putative_multi	high-dinp-wk07-wk22
130.08604__0.63	131.09332	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map00620	Pyruvate metabolism	putative_multi	high-dinp-wk07-wk22
130.08604__0.63	131.09332	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map00051	Fructose and mannose metabolism	putative_multi	high-dinp-wk07-wk22
130.08604__0.63	131.09332	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map00943	Isoflavonoid biosynthesis	putative_multi	high-dinp-wk07-wk22
130.08604__0.63	131.09332	131.0946	C21096	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]; L-allo-Isoleucine	map01100	Metabolic pathways	putative_multi	high-dinp-wk07-wk22
130.08604__0.63	131.09332	131.0946	C21096	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]; L-allo-Isoleucine	map00361	Chlorocyclohexane and chlorobenzene degradation	putative_multi	high-dinp-wk07-wk22
130.08604__0.63	131.09332	131.0946	C21096	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]; L-allo-Isoleucine	map01120	Microbial metabolism in diverse environments	putative_multi	high-dinp-wk07-wk22
130.08605__0.618	131.09333	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map01100	Metabolic pathways	putative_multi	high-bps-wk07-wk22
130.08605__0.618	131.09333	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map01110	Biosynthesis of secondary metabolites	putative_multi	high-bps-wk07-wk22
130.08605__0.618	131.09333	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map00620	Pyruvate metabolism	putative_multi	high-bps-wk07-wk22
130.08605__0.618	131.09333	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map00051	Fructose and mannose metabolism	putative_multi	high-bps-wk07-wk22
130.08605__0.618	131.09333	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map00943	Isoflavonoid biosynthesis	putative_multi	high-bps-wk07-wk22
130.08605__0.618	131.09333	131.0946	C21096	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]; L-allo-Isoleucine	map01100	Metabolic pathways	putative_multi	high-bps-wk07-wk22
130.08605__0.618	131.09333	131.0946	C21096	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]; L-allo-Isoleucine	map00361	Chlorocyclohexane and chlorobenzene degradation	putative_multi	high-bps-wk07-wk22
130.08605__0.618	131.09333	131.0946	C21096	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]; L-allo-Isoleucine	map01120	Microbial metabolism in diverse environments	putative_multi	high-bps-wk07-wk22
130.08607__1.018	131.09334	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map01100	Metabolic pathways	putative_multi	high-wk40
130.08607__1.018	131.09334	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map01110	Biosynthesis of secondary metabolites	putative_multi	high-wk40
130.08607__1.018	131.09334	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map00620	Pyruvate metabolism	putative_multi	high-wk40
130.08607__1.018	131.09334	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map00051	Fructose and mannose metabolism	putative_multi	high-wk40
130.08607__1.018	131.09334	131.0946	C02486	(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid; 1,4-beta-D-Mannan	map00943	Isoflavonoid biosynthesis	putative_multi	high-wk40
130.08607__1.018	131.09334	131.0946	C21096	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]; L-allo-Isoleucine	map01100	Metabolic pathways	putative_multi	high-wk40
130.08607__1.018	131.09334	131.0946	C21096	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]; L-allo-Isoleucine	map00361	Chlorocyclohexane and chlorobenzene degradation	putative_multi	high-wk40
130.08607__1.018	131.09334	131.0946	C21096	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]; L-allo-Isoleucine	map01120	Microbial metabolism in diverse environments	putative_multi	high-wk40
131.0701__0.84	132.07738	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map01100	Metabolic pathways	putative_single	low-select
131.0701__0.84	132.07738	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map01110	Biosynthesis of secondary metabolites	putative_single	low-select
131.0701__0.84	132.07738	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00260	Glycine, serine and threonine metabolism	putative_single	low-select
131.0701__0.84	132.07738	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map01230	Biosynthesis of amino acids	putative_single	low-select
131.0701__0.84	132.07738	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00999	Biosynthesis of various plant secondary metabolites	putative_single	low-select
131.0701__0.84	132.07738	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map01063	Biosynthesis of alkaloids derived from shikimate pathway	putative_single	low-select
131.0701__0.84	132.07738	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	putative_single	low-select
131.0701__0.84	132.07738	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00403	Indole diterpene alkaloid biosynthesis	putative_single	low-select
131.0701__0.84	132.07738	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00402	Benzoxazinoid biosynthesis	putative_single	low-select
131.07022__6.006	132.0775	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map01100	Metabolic pathways	putative_single	low-select
131.07022__6.006	132.0775	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map01110	Biosynthesis of secondary metabolites	putative_single	low-select
131.07022__6.006	132.0775	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00260	Glycine, serine and threonine metabolism	putative_single	low-select
131.07022__6.006	132.0775	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map01230	Biosynthesis of amino acids	putative_single	low-select
131.07022__6.006	132.0775	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00999	Biosynthesis of various plant secondary metabolites	putative_single	low-select
131.07022__6.006	132.0775	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map01063	Biosynthesis of alkaloids derived from shikimate pathway	putative_single	low-select
131.07022__6.006	132.0775	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	putative_single	low-select
131.07022__6.006	132.0775	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00403	Indole diterpene alkaloid biosynthesis	putative_single	low-select
131.07022__6.006	132.0775	132.0786	C03498	Ethyl 3-oxobutanoate; Ethyl acetoacetate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate; Ester of phosphonic acid	map00402	Benzoxazinoid biosynthesis	putative_single	low-select
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map01100	Metabolic pathways	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map00670	One carbon pool by folate	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map01110	Biosynthesis of secondary metabolites	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map04212	Longevity regulating pathway - worm	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map02010	ABC transporters	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map00260	Glycine, serine and threonine metabolism	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map01120	Microbial metabolism in diverse environments	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map04973	Carbohydrate digestion and absorption	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map01060	Biosynthesis of plant secondary metabolites	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map04981	Folate transport and metabolism	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map00040	Pentose and glucuronate interconversions	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map00061	Fatty acid biosynthesis	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map00500	Starch and sucrose metabolism	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map00520	Amino sugar and nucleotide sugar metabolism	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map02030	Bacterial chemotaxis	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map01040	Biosynthesis of unsaturated fatty acids	putative_single	high-dinp-wk07-wk22
133.01307__4.653	134.02043	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map00073	Cutin, suberine and wax biosynthesis	putative_single	high-dinp-wk07-wk22
133.01308__1.233	134.02044	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map01100	Metabolic pathways	putative_single	low-select
133.01308__1.233	134.02044	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map00670	One carbon pool by folate	putative_single	low-select
133.01308__1.233	134.02044	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map01110	Biosynthesis of secondary metabolites	putative_single	low-select
133.01308__1.233	134.02044	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map04212	Longevity regulating pathway - worm	putative_single	low-select
133.01308__1.233	134.02044	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map02010	ABC transporters	putative_single	low-select
133.01308__1.233	134.02044	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map00260	Glycine, serine and threonine metabolism	putative_single	low-select
133.01308__1.233	134.02044	134.0215	C00711	Malate; Malic acid; 2-Hydroxybutanedioic acid; Oleic acid; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan; Panose	map01120	Microbial metabolism in diverse environments	putative_single	low-select
