mz__rtMin	putative_mw	exact_mass	kegg_id	name	formula	pathways	annotation
333.20688__1.657	334.21432	334.2144	C14815	5,6-Epoxytetraene; (7E,9E,11Z,13E)-(5S,6S,15S)-5,6-Epoxy-15-hydroxyeicosa-7,9,11,13-tetraenoic acid; (7E,9E,11Z,13E)-(5S,6S,15S)-5,6-Epoxy-15-hydroxyicosa-7,9,11,13-tetraenoic acid; Iron(2+); (5Z,9E,11Z,14Z)-(8R)-8-Hydroxyicosa-5,9,11,14-tetraenoic acid; Sch 59884	C20H30O4	Metabolic pathways;HIF-1 signaling pathway;Aldosterone synthesis and secretion;Two-component system;ABC transporters;Mineral absorption;Ferroptosis;Porphyrin metabolism;Alzheimer disease;Serotonergic synapse;Arachidonic acid metabolism;Hormone signaling;Antifungal agents;TGF-beta signaling pathway	putative_multi
333.20699__1.622	334.21441	334.2144	C05953	Prostaglandin A2; PGA2; Medullin; 11-epi-PGF2a	C20H30O4	Metabolic pathways;Platelet activation;Serotonergic synapse;Arachidonic acid metabolism;Eicosanoids	putative_multi
333.20699__1.622	334.21441	334.2144	C11876	6beta,7beta-Dihydroxykaurenoic acid; ent-6alpha,7alpha-Dihydroxykaur-16-en-19-oic acid; ent-Sandaracopimaradiene; ent-13alpha-Pimara-8(14),15-diene; Neoabietadiene	C20H30O4	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of terpenoids and steroids;Diterpenoid biosynthesis	putative_multi
333.20699__1.622	334.21441	334.2144	C14815	5,6-Epoxytetraene; (7E,9E,11Z,13E)-(5S,6S,15S)-5,6-Epoxy-15-hydroxyeicosa-7,9,11,13-tetraenoic acid; (7E,9E,11Z,13E)-(5S,6S,15S)-5,6-Epoxy-15-hydroxyicosa-7,9,11,13-tetraenoic acid; Iron(2+); (5Z,9E,11Z,14Z)-(8R)-8-Hydroxyicosa-5,9,11,14-tetraenoic acid; Sch 59884	C20H30O4	Metabolic pathways;HIF-1 signaling pathway;Aldosterone synthesis and secretion;Two-component system;ABC transporters;Mineral absorption;Ferroptosis;Porphyrin metabolism;Alzheimer disease;Serotonergic synapse;Arachidonic acid metabolism;Hormone signaling;Antifungal agents;TGF-beta signaling pathway	putative_multi
335.05745__1.635	336.06472	336.0634	C00796	Dicumarol; Dicoumarol; Gulonate; Gulonic acid; N-Carbamoyl-2-oxoglycine; n-Pentanoate; n-Valeric acid; Ethylamine	C19H12O6	Metabolic pathways;Bile secretion;Purine metabolism;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Glyoxylate and dicarboxylate metabolism;Microbial metabolism in diverse environments;Biosynthesis of plant hormones;Pentose and glucuronate interconversions;Ascorbate and aldarate metabolism;Dioxin degradation;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;beta-Alanine metabolism;Propanoate metabolism;Biosynthesis of various alkaloids;Plant hormone signal transduction;Polycyclic aromatic hydrocarbon degradation;Naphthalene degradation;Biosynthesis of siderophore group nonribosomal peptides	putative_single
335.22294__1.649	336.23013	336.2301	C09087	Calligonine; Elaeagnine; Tetrahydroharman; Diterpenoid SP-II	C20H32O4	Biosynthesis of secondary metabolites;Biosynthesis of alkaloids derived from shikimate pathway;Indole alkaloid biosynthesis;Diterpenoid biosynthesis	putative_single
335.22305__1.658	336.23026	336.2301	C09087	Calligonine; Elaeagnine; Tetrahydroharman; Diterpenoid SP-II	C20H32O4	Biosynthesis of secondary metabolites;Biosynthesis of alkaloids derived from shikimate pathway;Indole alkaloid biosynthesis;Diterpenoid biosynthesis	putative_single
335.89832__0.45	336.9056	336.9078	C17086	dTDP-(3R)-amino-3,6-dideoxy-D-glucose; dTDP-3-amino-3,6-dideoxy-D-allose; Tyrindoxyl sulfate	C9H8BrNO4S2	NA	putative_single
337.20094__1.646	338.20851	338.2093	C20854	Monacolin J acid; (3R,5R)-7-[(1S,2S,6R,8S,8aR)-8-Hydroxy-2,6-dimethyl-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoic acid; 1-O-Alkyl-2-O-acyl-3-beta-galactosyl-sn-glycerol; 2-Hydroxy-5-methyl-1-naphthoate	C19H30O5	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various other secondary metabolites;Biosynthesis of enediyne antibiotics;Ether lipid metabolism	putative_single
337.20156__1.6	338.20895	338.2093	C20854	Monacolin J acid; (3R,5R)-7-[(1S,2S,6R,8S,8aR)-8-Hydroxy-2,6-dimethyl-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoic acid; 1-O-Alkyl-2-O-acyl-3-beta-galactosyl-sn-glycerol; 2-Hydroxy-5-methyl-1-naphthoate	C19H30O5	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various other secondary metabolites;Biosynthesis of enediyne antibiotics;Ether lipid metabolism	putative_single
337.20186__1.517	338.20898999999997	338.2093	C20854	Monacolin J acid; (3R,5R)-7-[(1S,2S,6R,8S,8aR)-8-Hydroxy-2,6-dimethyl-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoic acid; 1-O-Alkyl-2-O-acyl-3-beta-galactosyl-sn-glycerol; 2-Hydroxy-5-methyl-1-naphthoate	C19H30O5	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various other secondary metabolites;Biosynthesis of enediyne antibiotics;Ether lipid metabolism	putative_single
337.23645__2.121	338.24375	338.2457	C14775	14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid; 1,2-Dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene	C20H34O4	Metabolic pathways;Aldosterone synthesis and secretion;Chemical carcinogenesis - DNA adducts;Serotonergic synapse;Arachidonic acid metabolism;Ovarian steroidogenesis;Metabolism of xenobiotics by cytochrome P450;PPAR signaling pathway	putative_single
337.23841__1.571	338.24554	338.2457	C14775	14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid; 1,2-Dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene	C20H34O4	Metabolic pathways;Aldosterone synthesis and secretion;Chemical carcinogenesis - DNA adducts;Serotonergic synapse;Arachidonic acid metabolism;Ovarian steroidogenesis;Metabolism of xenobiotics by cytochrome P450;PPAR signaling pathway	putative_single
337.23858__1.61	338.24562	338.2457	C14775	14,15-DHET; (5Z,8Z,11Z)-14,15-Dihydroxyeicosa-5,8,11-trienoic acid; (5Z,8Z,11Z)-14,15-Dihydroxyicosa-5,8,11-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid; 1,2-Dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene	C20H34O4	Metabolic pathways;Aldosterone synthesis and secretion;Chemical carcinogenesis - DNA adducts;Serotonergic synapse;Arachidonic acid metabolism;Ovarian steroidogenesis;Metabolism of xenobiotics by cytochrome P450;PPAR signaling pathway	putative_single
338.87398__2.693	339.88126	339.8783	C14373	4-Hydroxy-2,2',3',4',5'-pentachlorobiphenyl; 2,2',3',4',5'-Pentachloro-4-biphenylol; 4-Hydroxy-PCB 106	C12H5Cl5O	NA	putative_single
339.18076__1.653	340.18815	340.1913	C07818	Dyphylline; Diprophylline; Mepenzolate	C21H26NO3	Metabolic pathways;Biosynthesis of various nucleotide sugars;Biosynthesis of nucleotide sugars	putative_single
339.18091__7.447	340.18819	340.1913	C07818	Dyphylline; Diprophylline; Mepenzolate	C21H26NO3	Metabolic pathways;Biosynthesis of various nucleotide sugars;Biosynthesis of nucleotide sugars	putative_single
339.18096__1.44	340.18842	340.1913	C07818	Dyphylline; Diprophylline; Mepenzolate	C21H26NO3	Metabolic pathways;Biosynthesis of various nucleotide sugars;Biosynthesis of nucleotide sugars	putative_single
341.12354__3.654	342.13071	342.1315	C00759	Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose; Caldesmon	(C6H10O5)n	Metabolic pathways;Biosynthesis of secondary metabolites;Carbohydrate digestion and absorption;Arginine and proline metabolism;Biosynthesis of plant secondary metabolites;D-Amino acid metabolism;Prostate cancer;Pathways in cancer;Starch and sucrose metabolism;Phenylpropanoid biosynthesis;Steroid hormone biosynthesis;Aldosterone-regulated sodium reabsorption;Glucocorticoid and mineralocorticoid receptor agonists/antagonists	putative_single
341.12387__3.183	342.13111	342.1315	C00759	Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose; Caldesmon	(C6H10O5)n	Metabolic pathways;Biosynthesis of secondary metabolites;Carbohydrate digestion and absorption;Arginine and proline metabolism;Biosynthesis of plant secondary metabolites;D-Amino acid metabolism;Prostate cancer;Pathways in cancer;Starch and sucrose metabolism;Phenylpropanoid biosynthesis;Steroid hormone biosynthesis;Aldosterone-regulated sodium reabsorption;Glucocorticoid and mineralocorticoid receptor agonists/antagonists	putative_single
343.11891__1.368	344.1267	344.126	C09388	Desacetoxymatricarin; Leucodin; Deoxyelephantopin	C19H20O6	Biosynthesis of secondary metabolites;Biosynthesis of alkaloids derived from shikimate pathway;Isoquinoline alkaloid biosynthesis	putative_single
343.11934__1.355	344.12725	344.126	C09388	Desacetoxymatricarin; Leucodin; Deoxyelephantopin	C19H20O6	Biosynthesis of secondary metabolites;Biosynthesis of alkaloids derived from shikimate pathway;Isoquinoline alkaloid biosynthesis	putative_single
345.11869__1.346	346.12599	346.1264	C09771	2'-O-Methylodoratol; Methylodoratol; Aucubin	C15H22O9	NA	putative_single
345.11879__3.812	346.1259	346.1264	C09771	2'-O-Methylodoratol; Methylodoratol; Aucubin	C15H22O9	NA	putative_single
345.21008__1.657	346.21735	346.2144	C02942	3-cis-Dodecenoyl-CoA; 3-cis-Dodecenoyl coenzyme A; (3Z)-Dodecenoyl-CoA; (3Z)-Dodec-3-enoyl-CoA; 3-Oxo-hydroxysteroid	C21H30O4	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Arginine and proline metabolism;Biosynthesis of various plant secondary metabolites;Benzoate degradation;Degradation of aromatic compounds;Pinene, camphor and geraniol degradation;Phenylpropanoid biosynthesis;Ubiquinone and other terpenoid-quinone biosynthesis;Fluorobenzoate degradation;Aminobenzoate degradation;Flavonoid biosynthesis;Stilbenoid, diarylheptanoid and gingerol biosynthesis	putative_single
345.21015__1.62	346.21743	346.2144	C02942	3-cis-Dodecenoyl-CoA; 3-cis-Dodecenoyl coenzyme A; (3Z)-Dodecenoyl-CoA; (3Z)-Dodec-3-enoyl-CoA; 3-Oxo-hydroxysteroid	C21H30O4	Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Arginine and proline metabolism;Biosynthesis of various plant secondary metabolites;Benzoate degradation;Degradation of aromatic compounds;Pinene, camphor and geraniol degradation;Phenylpropanoid biosynthesis;Ubiquinone and other terpenoid-quinone biosynthesis;Fluorobenzoate degradation;Aminobenzoate degradation;Flavonoid biosynthesis;Stilbenoid, diarylheptanoid and gingerol biosynthesis	putative_single
347.2591__1.734	348.26627	348.2664	C10759	6-Pentadecylsalicylic acid; Anacardic acid; p-Anisaldehyde	C22H36O3	Biosynthesis of secondary metabolites;Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid;Tropane, piperidine and pyridine alkaloid biosynthesis	putative_single
349.21735__1.575	350.22462	350.2257	C15166	5alpha-Androstane-2alpha-fluoro-17beta-ol-3-one acetate; (2alpha,5alpha,17beta)-17-(Acetyloxy)-2-fluoro-androstan-3-one; 3-Methoxy-19-norpregna-1,3,5(10)-trien-20-one	C21H31FO3	NA	putative_single
349.21757__1.625	350.22485	350.2257	C15166	5alpha-Androstane-2alpha-fluoro-17beta-ol-3-one acetate; (2alpha,5alpha,17beta)-17-(Acetyloxy)-2-fluoro-androstan-3-one; 3-Methoxy-19-norpregna-1,3,5(10)-trien-20-one	C21H31FO3	NA	putative_single
351.08627__7.847	352.09355	352.0947	C10880	Schisantherin A; Gomisin C; Savinin	C20H16O6	Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids	putative_single
351.21665__1.546	352.22403	352.225	C00427	Prostaglandin H2; (5Z,13E)-(15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; (5Z,13E,15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; PGH2; (5Z,9alpha,11alpha,13E,15S)-9,11-Epidioxy-15-hydroxy-prosta-5,13-dienoate; Hydrouracil; 2,4-Dioxotetrahydropyrimidine; Double-stranded DNA	C20H32O5	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Platelet activation;ABC transporters;Fatty acid degradation;Pantothenate and CoA biosynthesis;Arginine biosynthesis;Glycine, serine and threonine metabolism;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Arginine and proline metabolism;Alanine, aspartate and glutamate metabolism;Pyrimidine metabolism;Biosynthesis of plant secondary metabolites;Pentose and glucuronate interconversions;Ascorbate and aldarate metabolism;D-Amino acid metabolism;2-Oxocarboxylic acid metabolism;Lysine degradation;beta-Alanine metabolism;Porphyrin metabolism;Retrograde endocannabinoid signaling;Systemic lupus erythematosus;Serotonergic synapse;Oxytocin signaling pathway;Arachidonic acid metabolism;Eicosanoids;Prostaglandins	putative_multi
351.21665__1.546	352.22403	352.225	C06315	Lipoxin B4; LXB4; 5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid; (6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid; S-1,5-Cyclohexadiene-1-carboxylate coenzymeA	C20H32O5	Metabolic pathways;Biosynthesis of cofactors;Microbial metabolism in diverse environments;Ascorbate and aldarate metabolism;Benzoate degradation;Degradation of aromatic compounds;Porphyrin metabolism;Polycyclic aromatic hydrocarbon degradation;Aminobenzoate degradation;Arachidonic acid metabolism	putative_multi
351.21665__1.546	352.22403	352.225	C11997	Tylactone; Protylonolide; Narbonolide	C20H32O5	Metabolic pathways;Biosynthesis of secondary metabolites;Two-component system;Biosynthesis of 12-, 14- and 16-membered macrolides;Type I polyketide structures	putative_multi
351.21665__1.546	352.22403	352.225	C13808	Levuglandin D2; LGD2; 9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoic acid; 9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoate; (9R,13R)-OPDA; Piperazine adipate	C20H32O5	Arachidonic acid metabolism	putative_multi
351.21671__1.498	352.22405	352.225	C00427	Prostaglandin H2; (5Z,13E)-(15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; (5Z,13E,15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; PGH2; (5Z,9alpha,11alpha,13E,15S)-9,11-Epidioxy-15-hydroxy-prosta-5,13-dienoate; Hydrouracil; 2,4-Dioxotetrahydropyrimidine; Double-stranded DNA	C20H32O5	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Platelet activation;ABC transporters;Fatty acid degradation;Pantothenate and CoA biosynthesis;Arginine biosynthesis;Glycine, serine and threonine metabolism;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Arginine and proline metabolism;Alanine, aspartate and glutamate metabolism;Pyrimidine metabolism;Biosynthesis of plant secondary metabolites;Pentose and glucuronate interconversions;Ascorbate and aldarate metabolism;D-Amino acid metabolism;2-Oxocarboxylic acid metabolism;Lysine degradation;beta-Alanine metabolism;Porphyrin metabolism;Retrograde endocannabinoid signaling;Systemic lupus erythematosus;Serotonergic synapse;Oxytocin signaling pathway;Arachidonic acid metabolism;Eicosanoids;Prostaglandins	putative_multi
351.21671__1.498	352.22405	352.225	C06315	Lipoxin B4; LXB4; 5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid; (6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid; S-1,5-Cyclohexadiene-1-carboxylate coenzymeA	C20H32O5	Metabolic pathways;Biosynthesis of cofactors;Microbial metabolism in diverse environments;Ascorbate and aldarate metabolism;Benzoate degradation;Degradation of aromatic compounds;Porphyrin metabolism;Polycyclic aromatic hydrocarbon degradation;Aminobenzoate degradation;Arachidonic acid metabolism	putative_multi
351.21671__1.498	352.22405	352.225	C11997	Tylactone; Protylonolide; Narbonolide	C20H32O5	Metabolic pathways;Biosynthesis of secondary metabolites;Two-component system;Biosynthesis of 12-, 14- and 16-membered macrolides;Type I polyketide structures	putative_multi
351.21671__1.498	352.22405	352.225	C13808	Levuglandin D2; LGD2; 9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoic acid; 9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoate; (9R,13R)-OPDA; Piperazine adipate	C20H32O5	Arachidonic acid metabolism	putative_multi
351.2175__2.513	352.2249	352.225	C00427	Prostaglandin H2; (5Z,13E)-(15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; (5Z,13E,15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; PGH2; (5Z,9alpha,11alpha,13E,15S)-9,11-Epidioxy-15-hydroxy-prosta-5,13-dienoate; Hydrouracil; 2,4-Dioxotetrahydropyrimidine; Double-stranded DNA	C20H32O5	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Platelet activation;ABC transporters;Fatty acid degradation;Pantothenate and CoA biosynthesis;Arginine biosynthesis;Glycine, serine and threonine metabolism;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Arginine and proline metabolism;Alanine, aspartate and glutamate metabolism;Pyrimidine metabolism;Biosynthesis of plant secondary metabolites;Pentose and glucuronate interconversions;Ascorbate and aldarate metabolism;D-Amino acid metabolism;2-Oxocarboxylic acid metabolism;Lysine degradation;beta-Alanine metabolism;Porphyrin metabolism;Retrograde endocannabinoid signaling;Systemic lupus erythematosus;Serotonergic synapse;Oxytocin signaling pathway;Arachidonic acid metabolism;Eicosanoids;Prostaglandins	putative_multi
351.2175__2.513	352.2249	352.225	C06315	Lipoxin B4; LXB4; 5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid; (6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid; S-1,5-Cyclohexadiene-1-carboxylate coenzymeA	C20H32O5	Metabolic pathways;Biosynthesis of cofactors;Microbial metabolism in diverse environments;Ascorbate and aldarate metabolism;Benzoate degradation;Degradation of aromatic compounds;Porphyrin metabolism;Polycyclic aromatic hydrocarbon degradation;Aminobenzoate degradation;Arachidonic acid metabolism	putative_multi
351.2175__2.513	352.2249	352.225	C11997	Tylactone; Protylonolide; Narbonolide	C20H32O5	Metabolic pathways;Biosynthesis of secondary metabolites;Two-component system;Biosynthesis of 12-, 14- and 16-membered macrolides;Type I polyketide structures	putative_multi
351.2175__2.513	352.2249	352.225	C13808	Levuglandin D2; LGD2; 9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoic acid; 9,10-Seco-9,11-dioxo-15S-hydroxy-5Z,13E-prostadienoate; (9R,13R)-OPDA; Piperazine adipate	C20H32O5	Arachidonic acid metabolism	putative_multi
351.21797__1.527	352.22525	352.225	C00427	Prostaglandin H2; (5Z,13E)-(15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; (5Z,13E,15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; PGH2; (5Z,9alpha,11alpha,13E,15S)-9,11-Epidioxy-15-hydroxy-prosta-5,13-dienoate; Hydrouracil; 2,4-Dioxotetrahydropyrimidine; Double-stranded DNA	C20H32O5	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Platelet activation;ABC transporters;Fatty acid degradation;Pantothenate and CoA biosynthesis;Arginine biosynthesis;Glycine, serine and threonine metabolism;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Arginine and proline metabolism;Alanine, aspartate and glutamate metabolism;Pyrimidine metabolism;Biosynthesis of plant secondary metabolites;Pentose and glucuronate interconversions;Ascorbate and aldarate metabolism;D-Amino acid metabolism;2-Oxocarboxylic acid metabolism;Lysine degradation;beta-Alanine metabolism;Porphyrin metabolism;Retrograde endocannabinoid signaling;Systemic lupus erythematosus;Serotonergic synapse;Oxytocin signaling pathway;Arachidonic acid metabolism;Eicosanoids;Prostaglandins	putative_multi
351.21797__1.527	352.22525	352.225	C06315	Lipoxin B4; LXB4; 5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid; (6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid; S-1,5-Cyclohexadiene-1-carboxylate coenzymeA	C20H32O5	Metabolic pathways;Biosynthesis of cofactors;Microbial metabolism in diverse environments;Ascorbate and aldarate metabolism;Benzoate degradation;Degradation of aromatic compounds;Porphyrin metabolism;Polycyclic aromatic hydrocarbon degradation;Aminobenzoate degradation;Arachidonic acid metabolism	putative_multi
351.21797__1.527	352.22525	352.225	C11997	Tylactone; Protylonolide; Narbonolide	C20H32O5	Metabolic pathways;Biosynthesis of secondary metabolites;Two-component system;Biosynthesis of 12-, 14- and 16-membered macrolides;Type I polyketide structures	putative_multi
